panel,dataset,recall_tag,paper_metric,frontier_rank,case_name,group_tag,recall,qps_2p4ghz,s_mem_cycle,plot_input,point_within_xlim,data_status,source_experiment,test_record_ref,yaml_generator_ref,result_summarizer_ref,final_selection_script_ref,rtc_extraction_script_ref,case_manifest_ref,yaml_ref,yaml_sha256,stats_ref,stats_sha256,yaml_ef_search,yaml_queue_size,yaml_warmup_size,yaml_gt_k,yaml_k_neighbors,yaml_n_query_limit,yaml_n_parallel_query,yaml_mfnns_enable,yaml_early_exit_enable,yaml_lb_et_enable,yaml_row_policy,stats_recall,stats_mem_cycle,stats_num_query
SIFT1M Recall@1,sift1m,r1,R1@100,21,sift1m_r1_mfnns_lbqfill_ef012_q048,lbqfill,0.943,2163044.918,1109547,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r1_mfnns_lbqfill_ef012_q048.yaml,28aa75e8ae10932a67f6dffb0b48453bf020ce1a4858ac3030d9ca877992f463,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r1_mfnns_lbqfill_ef012_q048_stats.yml,d44c4a7fe9599b3ea480be33f5bde97b479d2d31a05fcf40578254705f5134f1,12,48,47,100,1,1000,1000,1,0,1,OpenRowPolicy,0.943,1109547,1000
SIFT1M Recall@1,sift1m,r1,R1@100,22,sift1m_r1_mfnns_lbqfill_ef012_q096,lbqfill,0.945,2031235.321,1181547,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r1_mfnns_lbqfill_ef012_q096.yaml,9445fa69aa7ef2c2df19cc33b4d97eb3c4d8409b93555a9ef9d122d631341b37,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r1_mfnns_lbqfill_ef012_q096_stats.yml,2c052019f6c9ca135334a37c3a4bb28837a323260142f4b8f13e072f68ab64b7,12,96,95,100,1,1000,1000,1,0,1,OpenRowPolicy,0.945,1181547,1000
SIFT1M Recall@1,sift1m,r1,R1@100,23,sift1m_r1_mfnns_lbqfill_ef015_q015,lbqfill,0.962,1972026.8,1217022,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r1_mfnns_lbqfill_ef015_q015.yaml,d88ebc898e31412c0d88e1e3f03cd6609b79c158d9397edb36bd612e19eee2f1,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r1_mfnns_lbqfill_ef015_q015_stats.yml,de78aab84478f1b9cf141d3f9b63f8ef547555ad7ac6c5c75953f808c1eac401,15,15,14,100,1,1000,1000,1,0,1,OpenRowPolicy,0.962,1217022,1000
SIFT1M Recall@1,sift1m,r1,R1@100,24,sift1m_r1_mfnns_lbqfill_ef015_q060,lbqfill,0.963,1851641.828,1296147,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r1_mfnns_lbqfill_ef015_q060.yaml,4fa84e6f6c1a0a8270e16d5367bfe24a5fa5986831dbb3863b482fc7f0a6f51e,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r1_mfnns_lbqfill_ef015_q060_stats.yml,2015a93dcdac62ee3f5fc0b060273e1d5df16b86c68ac19d4e7b7fc9e73317d3,15,60,59,100,1,1000,1000,1,0,1,OpenRowPolicy,0.963,1296147,1000
SIFT1M Recall@1,sift1m,r1,R1@100,25,sift1m_r1_mfnns_lbqfill_ef015_q120,lbqfill,0.965,1730388.213,1386972,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r1_mfnns_lbqfill_ef015_q120.yaml,50c20f26bd958b8524715652442d256cbe82252bbb968c2b6902bb0e42d4b72e,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r1_mfnns_lbqfill_ef015_q120_stats.yml,bb9bb976d39c8d0f5e0d4eb3f14816fcbb150ff682646d1c68650e1abe3b8a06,15,120,119,100,1,1000,1000,1,0,1,OpenRowPolicy,0.965,1386972,1000
SIFT1M Recall@1,sift1m,r1,R1@100,26,sift1m_r1_mfnns_subef_ef020_q015,subef,0.97,1594105,1505547,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef020_q015.yaml,6497d7ed9589a713a68636d142880bf83458e502e6264f48f190e03d7824d43a,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef020_q015_stats.yml,16a93722382c0d3e54fa12c21b0b6af2313a80a98762e0fda0dd1801cbc640e6,20,15,14,100,1,1000,1000,1,0,1,OpenRowPolicy,0.97,1505547,1000
SIFT1M Recall@1,sift1m,r1,R1@100,27,sift1m_r1_mfnns_ef020_q020,broad,0.972,1579859.945,1519122,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r1_mfnns_ef020_q020.yaml,4c79af51efd847162488c73707a4eef7da0eef716b6a758611747a48cd3debf7,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r1_mfnns_ef020_q020_stats.yml,31e71df7547786dc416e8ef8a26e633cf93212b3908eb6f9bcbff8c925d0e173,20,20,19,100,1,1000,1000,1,0,1,OpenRowPolicy,0.972,1519122,1000
SIFT1M Recall@1,sift1m,r1,R1@100,28,sift1m_r1_mfnns_subef_ef020_q001,subef,0.975,1566940.685,1531647,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef020_q001.yaml,0a809ed688542bd325bbf26fa3a557cc6a1e5d4bdfd4bf69c51b7a2a84e3a66e,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef020_q001_stats.yml,87120f7474e26f88e4d502c31561f753f5056e44a5abe6f4e971cb304701eb7c,20,1,0,100,1,1000,1000,1,0,1,OpenRowPolicy,0.975,1531647,1000
SIFT1M Recall@1,sift1m,r1,R1@100,29,sift1m_r1_mfnns_subef_ef030_q007,subef,0.98,1122847.992,2137422,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef030_q007.yaml,6911f2f9f0cf390e4babf1bf398bf9058455388cfef4d20bb7aae5029a312054,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef030_q007_stats.yml,aa7fe5495f205f9ee08d60802a2c03a9bbd308c1e9701a47584a9a2362de0ba2,30,7,6,100,1,1000,1000,1,0,1,OpenRowPolicy,0.98,2137422,1000
SIFT1M Recall@1,sift1m,r1,R1@100,30,sift1m_r1_mfnns_subef_ef030_q001,subef,0.981,1083205.041,2215647,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef030_q001.yaml,d3de0cdc99a5980dc60c47fd1895b2104141a0f0fe92e1253b43bb6f7a53e4ac,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef030_q001_stats.yml,550ef18f7c9f54a5d8b280ac209afd80cb625a5f3f2e8410d7dbf192ace35d43,30,1,0,100,1,1000,1000,1,0,1,OpenRowPolicy,0.981,2215647,1000
SIFT1M Recall@1,sift1m,r1,R1@100,31,sift1m_r1_mfnns_subef_ef040_q030,subef,0.982,848312.2298,2829147,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef040_q030.yaml,81ad635800e2459cd38b071b21c197b4c60f4e1b8c1c17154cb7732c8e95854b,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef040_q030_stats.yml,b8ef452d8a7065a282662b8fd177fbf4787428457392ed344bb7d96314ac2857,40,30,29,100,1,1000,1000,1,0,1,OpenRowPolicy,0.982,2829147,1000
SIFT1M Recall@1,sift1m,r1,R1@100,32,sift1m_r1_mfnns_subef_ef040_q010,subef,0.983,843371.2077,2845722,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef040_q010.yaml,c40c1b16c1afc90ed550dd92dcee81352759f9bd79b9ab583d393822b084360e,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef040_q010_stats.yml,11858a6de0b971f2491bbe037d112eca6352e96f641c6c47e3ce7c3ea10123fb,40,10,9,100,1,1000,1000,1,0,1,OpenRowPolicy,0.983,2845722,1000
SIFT1M Recall@1,sift1m,r1,R1@100,33,sift1m_r1_mfnns_ef040_q040,broad,0.984,838443.4716,2862447,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r1_mfnns_ef040_q040.yaml,d0c11e4219db29de8a7b204cfe0f474ddddddaeb6ebf1a6c083ff2d45da2bd21,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r1_mfnns_ef040_q040_stats.yml,ca5b538e93af484dd392d86ade9aa2e7d3c623e76030591abbb6a38f62a0d56d,40,40,39,100,1,1000,1000,1,0,1,OpenRowPolicy,0.984,2862447,1000
SIFT1M Recall@1,sift1m,r1,R1@100,34,sift1m_r1_mfnns_subef_ef050_q012,subef,0.987,659400.0778,3639672,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef050_q012.yaml,0b6ac4080cc34ebe1bf898d021df95729bf4de15f90ae2ba3ca2bd95462f44f3,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef050_q012_stats.yml,9dd3abe2e88cd086e8b24976df6e4df391d1324e0904a3e7dda246376f5d8655,50,12,11,100,1,1000,1000,1,0,1,OpenRowPolicy,0.987,3639672,1000
SIFT1M Recall@1,sift1m,r1,R1@100,35,sift1m_r1_mfnns_subef_ef060_q045,subef,0.988,542833.2776,4421247,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef060_q045.yaml,5547f79d903bf2c308c4342e360e7f8158919b68dd37581ca382fb8a3608b3cb,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef060_q045_stats.yml,1f227e119dbd3992704529b18478af5c2ad283f9c7453fe0715076d662ad7052,60,45,44,100,1,1000,1000,1,0,1,OpenRowPolicy,0.988,4421247,1000
SIFT1M Recall@1,sift1m,r1,R1@100,36,sift1m_r1_mfnns_subef_ef060_q015,subef,0.99,536958.1589,4469622,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r1_mfnns_subef_ef060_q015.yaml,3142c434d4fd18035a56a0cee90ea98993bcdfe553e0be63a8ac7c0af55ad27d,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r1_mfnns_subef_ef060_q015_stats.yml,f92f08e85ff4bdc8b3caf88986f0afb6ffb319bdbce9f7c51552e0cac2e1216d,60,15,14,100,1,1000,1000,1,0,1,OpenRowPolicy,0.99,4469622,1000
SIFT1M Recall@1,sift1m,r1,R1@100,37,sift1m_r1_mfnns_ef080_q080,broad,0.992,380097.3429,6314172,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r1_mfnns_ef080_q080.yaml,6b3f9db2343cdc2ed4a73ee308afcf4752e552001ad75d8232e7371e6ba316d3,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r1_mfnns_ef080_q080_stats.yml,bc4087d52f26845ae321bb24c8f223da77f3d98698c4c0ffc3c212d2dd67f827,80,80,79,100,1,1000,1000,1,0,1,OpenRowPolicy,0.992,6314172,1000
T2I1M Recall@1,t2i1m,r1,R1@100,1,t2i1m_r1_mfnns_lowef_ef001_q001,lowef,0.122,6108082.52,392922,1,0,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r1_mfnns_lowef_ef001_q001.yaml,7b0a10af93c5b8cc2741541e506d1936514de0d06329b4d4c22dc1b3391c8313,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r1_mfnns_lowef_ef001_q001_stats.yml,7b984497da557f2acb4a5543dd3e530343318eea6cdb47604ff769a2529a1792,1,1,0,100,1,1000,1000,1,0,1,OpenRowPolicy,0.122,392922,1000
T2I1M Recall@1,t2i1m,r1,R1@100,2,t2i1m_r1_mfnns_lbqfill_ef001_q002,lbqfill,0.163,5818224.133,412497,1,0,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r1_mfnns_lbqfill_ef001_q002.yaml,6fe0e5d90401df8f8d27a3453a306f7bac4d596aeb0edc2a6c26702c8faedc37,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r1_mfnns_lbqfill_ef001_q002_stats.yml,213795b9c494e1639f231276fad7b9b7ca2b76d6f4bdfd59776c70f6fcad2912,1,2,1,100,1,1000,1000,1,0,1,OpenRowPolicy,0.163,412497,1000
T2I1M Recall@1,t2i1m,r1,R1@100,3,t2i1m_r1_mfnns_lowef_ef001_q004,lowef,0.218,5720455.634,419547,1,0,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r1_mfnns_lowef_ef001_q004.yaml,9188c26aec650e5d3fd8f50836653d2566aa3bfc8ecb92f5f92f471fe75de0b4,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r1_mfnns_lowef_ef001_q004_stats.yml,35b4253af3b8d549a3a9906e5c465a10501196f9cf643f53ac9eab7e39120796,1,4,3,100,1,1000,1000,1,0,1,OpenRowPolicy,0.218,419547,1000
T2I1M Recall@1,t2i1m,r1,R1@100,4,t2i1m_r1_mfnns_lowef_ef002_q002,lowef,0.225,5580785.356,430047,1,0,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r1_mfnns_lowef_ef002_q002.yaml,4b15aa76c75de768b7b6e60e4a499ef2d2fd8b4394972a01defa1a47e4332bae,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r1_mfnns_lowef_ef002_q002_stats.yml,7973192d47744752d861822e7c6754739ae11c855694653ba75727e9ab414739,2,2,1,100,1,1000,1000,1,0,1,OpenRowPolicy,0.225,430047,1000
